case,attack,delta_v,nis,cusum_stat,cusum_alarm,jitter_z,jitter_detected,kalman_anomaly,consensus,threat_score,theta_seq,physics_alarm_seq
case9,baseline,0.018446378676914,11.187408409883217,0.4378815060687319,False,1.2410703711729674,False,False,0,0.1482140742345934,115.02667498327976,0
case9,baseline,0.0159474707651039,11.4051586074358,0.6959495106310373,False,0.1592604676391525,False,False,0,0.0,114.92916609238758,0
case9,baseline,0.0250726634634364,12.367221560247486,0.071898226709095,False,1.168517908378479,False,False,0,0.567314361799439,115.8034710433963,0
case9,baseline,0.0177094504858431,10.648339597103426,0.0481036122009999,False,0.6256912325231804,False,False,0,0.025138246504636,114.8714635361601,0
case9,baseline,0.0195754558375208,11.45832170771915,0.1943664682799805,False,0.6421218400761617,False,False,0,0.0284243680152323,114.84263889026325,0
case9,baseline,0.0171772149836521,10.478315896854603,1.3047195146237722,False,0.6654123050470496,False,False,0,0.1244983153965415,113.83669089809152,0
case9,baseline,0.0119449719502238,10.485879695332944,0.1292091983476972,False,1.385447867507437,False,False,0,0.1770895735014874,112.93890150361533,0
case9,baseline,0.0111487840582905,11.797229925368484,0.6749712313824027,False,0.9022713268615792,False,False,0,0.2290692280565577,113.44224127862226,0
case9,baseline,0.0229416425923032,11.660541548828292,0.1084597983321663,False,0.3361339270275458,False,False,0,0.0802707744141466,113.75855869958832,0
case9,baseline,0.0166179348975798,12.17612175514585,0.5801167190328356,False,0.4613992537072987,False,False,0,0.338060877572925,114.55882458477537,0
case9,baseline,0.0214347063061214,10.143747089679673,2.483871013030319,False,0.2514800377993252,False,False,0,0.4451613039090957,113.2466892159775,0
case9,baseline,0.0145430478135326,11.59277972424988,0.1716479438482801,False,0.550583303551845,False,False,0,0.0565065228353089,113.51480001862964,0
case9,baseline,0.0177768122087717,11.209129933020058,0.0250273526810147,False,0.9295727851601612,False,False,0,0.0859145570320322,113.37244994978673,0
case9,baseline,0.0208529710179043,11.052437788504855,0.2658378401519376,False,0.1238243554610521,False,False,0,0.0,113.08764274331293,0
case9,baseline,0.0229513730953089,11.56172322007623,0.0654230161200968,False,1.1287503103845753,False,False,0,0.15661167211503,113.34060168905783,0
case9,branch1_out,0.0428324161988255,20.66908860349201,27.495853217430728,True,7.196641781964886,True,True,1,13.8726286233682,122.67563012364408,0
case9,branch1_out,0.0299802059181091,14.986047229575854,5.994612466702917,True,2.138353844937046,False,True,1,3.569078123786212,125.39411434085554,0
case9,branch1_out,0.0218638170347075,14.275490233011876,1.1655544948833707,False,0.8559817426522267,False,True,0,1.5086078135013947,127.13019313978188,0
case9,branch1_out,0.0391408491850008,47.70983246667672,48.5319437309626,True,4.43338130775341,True,True,1,33.151175614177816,162.12700629248042,0
case9,branch1_out,0.0401620982491597,42.29324533858215,45.17745148041202,True,7.658928336117538,True,True,1,30.081643780638192,188.2075510018145,0
case9,branch1_out,0.0382008225204629,37.59713142648499,21.439377588111853,True,5.882993951170199,True,True,1,20.25697777991009,206.98392732811809,0
case9,branch1_out,0.0360580551985632,28.10201556301266,33.93199462053722,True,6.622660716744206,True,True,1,19.405138311016337,214.3875501583189,0
case9,branch1_out,0.0279242557064247,19.90092125461167,10.584507219170131,True,1.5072383699514371,False,True,1,7.277260467047162,212.8497163970987,0
case9,branch1_out,0.02859502531549,16.337222007772407,6.587934906129328,True,2.1378968784350416,False,True,1,4.422570851412011,207.90196676516123,0
case9,branch1_out,0.0455314661974437,35.493921814846544,35.369699291494165,True,4.656385051311784,True,True,1,23.13914770513388,222.60569190349165,0
case9,branch1_out,0.0345658385443834,49.256361762277415,15.808168951839814,True,8.426423239877328,True,True,1,24.90591621466612,249.60148447541988,1
case9,branch1_out,0.0287561103394949,17.147945776091845,13.088334676827666,True,3.265574328672063,True,True,1,7.003588156828635,241.7892818039697,1
case9,branch1_out,0.0206372841741979,12.123523977441613,4.589968658585915,False,1.187520731687546,False,False,0,1.52625673263409,229.7338776010144,0
case9,branch1_out,0.0305837412697808,22.211606778946685,9.424740245547326,True,1.744879074535192,False,True,1,8.132201278044578,228.9720966198596,0
case9,branch1_out,0.0326450793946422,30.59648069050399,22.03316075324361,True,4.725574802498077,True,True,1,16.703303531724696,236.67136764837764,0
case9,branch1_out,0.0461699149020377,51.0947861027261,22.407959672449657,True,8.817420472220045,True,True,1,27.88326504754196,264.099016986266,1
case9,branch1_out,0.026499612235667,20.35828188195998,4.4649384674765935,False,3.41258400356364,False,True,0,6.051139281935695,258.0473971695994,1
case9,branch1_out,0.0343143550259322,15.049597363783626,9.0514928024681,True,2.382546199909622,False,True,1,4.566755762614168,247.29225481642305,1
case9,branch1_out,0.0414961515388124,18.39677756420631,12.730866008260636,True,2.960955112893125,False,True,1,7.459839607159971,240.95980689898707,0
case9,branch1_out,0.0284442210700162,16.339886978348957,10.539041047348451,True,2.9851785382872986,False,True,1,5.778691511036475,233.2037131874373,0
case9,branch1_out,0.0608069663910777,39.5601927203202,48.66788933968213,True,3.1905079658881728,False,True,1,28.86856475524237,249.44353458901367,1
case9,branch1_out,0.0236797034078789,15.018449383742071,4.308966598903982,False,1.302887111925217,False,True,0,2.912492093927274,239.5176305138545,0
case9,branch1_out,0.0639177435521622,50.21785353853897,17.41011160887735,True,4.889888300633521,True,True,1,25.15993791205939,265.783721001008,1
case9,branch1_out,0.0408506917951835,40.506196588549486,27.03198157771396,True,7.50137628392606,True,True,1,23.71296802437414,279.7115454894567,1
case9,branch1_out,0.0395942488882354,41.555006562954986,28.817318776401223,True,3.88179690460483,True,True,1,24.049058295318822,293.295397503466,1
case9,branch1_out,0.0344610375073367,18.74712097164383,5.631880658820462,True,2.8378731816894813,False,True,1,5.48069931980595,282.7129787247632,1
case9,branch1_out,0.0295998792814209,20.430674181689287,13.718118374883645,True,4.921647551971286,True,True,1,9.165102113703991,274.8723550339762,1
case9,branch1_out,0.0303082295534309,15.080432353523843,3.357903997949544,False,1.7528622541602503,False,True,0,2.7481598269788354,262.4655518841024,1
case9,branch1_out,0.0306301454397331,20.02693321258829,9.54159735289747,True,2.47156291799488,False,True,1,7.220258395762362,256.24592990828046,1
case9,branch1_out,0.0299674306142829,16.61675352496731,8.471078622313481,True,3.839359237343596,True,True,1,5.467572196646419,247.2380904424197,1
case9,branch1_out,0.0379495217626476,39.33493978615549,35.63591972941424,True,7.176809804028883,True,True,1,25.643607772707792,261.84922118433326,1
case9,branch1_out,0.036178230599152,18.410844106639093,8.73663731164657,True,1.7566435656376933,False,True,1,6.027741959941055,254.07514317253904,1
case9,branch1_out,0.0337323242757484,39.31940644439264,38.64991025010126,True,3.2211911793271706,False,True,1,25.748914533092133,267.98703529967776,1
case9,branch1_out,0.0309085568479736,36.65535119299325,47.68662788415817,True,2.641928769622967,False,True,1,27.012049715668667,277.8436829627032,1
case9,branch1_out,0.0458473041795599,29.960631997300982,38.79593911290515,True,3.6756988938891366,True,True,1,21.204237511299866,280.0199466637339,1
case9,branch1_out,0.0489812667685151,22.63966451175118,11.147623137685777,True,1.583444339823659,False,True,1,8.830808065146057,274.6576165091117,1
case9,branch1_out,0.0360878176911555,19.77968002715414,17.20671284185881,True,2.9693679768400383,False,True,1,9.49572746150272,266.97153488535463,1
case9,branch1_out,0.0457206445350504,30.692342797806493,26.145960489881407,True,4.881238049907847,True,True,1,18.01620715584924,270.96672419462567,1
case9,branch1_out,0.0312780523248156,14.340410725671594,6.651177836616271,True,3.0581095994919707,False,True,1,3.627180633719072,258.2104625008347,1
case9,branch1_out,0.024771789276098,12.68912606499774,6.87349085614403,True,0.9912251567578358,False,False,0,2.454855320693645,245.07854231574896,1
case9,branch1_out,0.0427382836839032,25.81603291439926,38.44388911885229,True,3.1334690017939355,False,True,1,18.9178769932141,246.3867209985733,1
case9,branch1_out,0.0385815389184842,23.380084218754064,9.988075006997246,True,2.894558478705344,False,True,1,9.115376307217272,245.12813311747004,1
case9,branch1_out,0.0441382914658391,39.015890150683504,29.86351376310141,True,6.308818047008752,True,True,1,23.57876281367392,259.63120995640656,1
case9,branch1_out,0.0354319486985243,38.418968033621056,30.9687710082351,True,8.049513773985248,True,True,1,23.96001807407811,272.08705699438696,1
case9,branch1_out,0.0485067988204874,21.479860350787284,30.8753210985738,True,2.7668064912123995,False,True,1,14.40588780320826,266.35821164573554,1
case9,branch1_out,0.0490970934551545,18.92205957231093,3.8541818253229767,False,2.8415610431906857,False,True,0,5.035596542390496,258.6444500534729,1
case9,branch1_out,0.0525914533247086,50.79001122298985,48.40533294384607,True,6.130236626216207,True,True,1,34.99265281989199,283.5700162711155,1
case9,branch1_out,0.0347169988108078,22.191018662491032,48.78641292896592,True,5.521064073030125,True,True,1,20.68564602454132,277.40403330649497,1
case9,branch1_out,0.0536907376983546,22.15050655503424,26.601066885010464,True,3.511024244129499,False,True,1,13.607778191846158,271.8141365308797,1
case9,branch1_out,0.0286710503053096,18.57976002796893,5.302381754720906,True,2.03641999526711,False,True,1,5.137878539454159,263.21248290576074,1
case9,branch1_out,0.0345975699149554,15.27897246944415,4.5909625941137175,False,3.001442606864493,False,True,0,3.467063534329089,252.1702070846288,1
case9,branch1_out,0.0428612394749028,19.31828533466185,7.524445167258712,True,1.2426255142620934,False,True,1,6.015001320360958,246.27147171082777,1
case9,branch1_out,0.0415515448588394,36.26808916242571,18.62592273523865,True,2.379001910486887,False,True,1,18.047621783881823,257.9124137021707,1
case9,branch1_out,0.0416338457938182,43.029732139143285,29.1230251231221,True,4.363958087468549,True,True,1,24.97456522400198,275.1509044710969,1
case9,branch1_out,0.0337672904763554,20.85936781471533,11.09844419800916,True,2.5892950483733945,False,True,1,8.127076176435095,268.49518183870254,1
case9,branch1_out,0.0498511492043279,21.83519396134732,10.429743724960788,True,8.370117509907715,True,True,1,9.57054360014344,263.4808576161796,1
case9,branch1_out,0.0562746689230517,26.819638060781923,15.208993453138008,True,6.514013918677774,True,True,1,13.12531985006792,263.95240991534354,1
case9,branch1_out,0.0313363800436258,15.793120900733337,6.721057397057735,True,3.682718012467237,True,True,1,4.499421271977436,253.35028982454253,1
case9,branch1_out,0.0272049468315421,15.40600485602018,1.7686828436496094,False,1.7610027889359303,False,True,0,2.435807838892158,243.42126569810847,1
case9,branch1_out,0.037181079171579,21.08814546019098,9.269750386276517,True,2.495431519867472,False,True,1,7.674084149951938,240.16728458848863,0
case9,branch2_out,0.0367652582952864,15.045551351039109,6.2106096098408585,True,3.024744922980378,False,True,1,3.8409075430678863,231.19610748067888,0
case9,branch2_out,0.0199785533915555,19.70914357882029,4.068969402435367,False,2.8615416478603546,False,True,0,5.497570939712827,227.78564031143128,0
case9,branch2_out,0.0271034002796843,22.867308426329057,13.793579606933102,True,2.2343306558994875,False,True,1,9.868594226424356,227.8743847066172,0
case9,branch2_out,0.0468088143831479,20.682578239287032,11.112025518473978,True,2.589526888301101,False,True,1,8.04280215284593,225.7695244752425,0
case9,branch2_out,0.0338759677703868,15.33272714980503,5.463262803865884,False,3.232414240760765,False,True,0,3.8018252642144335,218.52529917752327,0
case9,branch2_out,0.0157061390455986,15.58744046110689,7.91462155015234,True,2.544773374790419,False,True,1,4.527061370557231,212.2602097208779,0
case9,branch2_out,0.0463281817988997,43.10118500399901,30.41105903465827,True,4.984732676596255,True,True,1,25.52085674771624,234.13537375278912,0
case9,branch2_out,0.0483196686757543,49.26616028238295,23.092368419836312,True,3.837717410669353,True,True,1,26.178334149276235,259.9879966598932,1
case9,branch2_out,0.0301377537534622,23.3752551177116,3.5718124308913977,False,2.190473899854396,False,True,0,7.047266068094094,257.36445211161544,1
case9,branch2_out,0.045260359427268,26.668440432681464,20.98267386663445,True,7.38261122470634,True,True,1,14.955544621272336,258.29644733313535,1
case9,branch2_out,0.0189624218045475,14.477199988844442,3.516537727359101,False,1.344783943300044,False,True,0,2.41251810128996,246.94400258866625,1
case9,branch2_out,0.0485939618323155,25.6019907467847,23.23672221815572,True,6.837373011517219,True,True,1,14.98948664114251,247.85159307658435,1
case9,branch2_out,0.0508918327145153,44.22139976332044,48.78245002400659,True,4.647123820842643,True,True,1,31.524859653030727,267.28783353224634,1
case9,branch2_out,0.039180754908391,22.401266464343227,8.276654459896504,True,2.800868001634273,False,True,1,8.09380317046742,262.96031664336493,1
case9,branch2_out,0.0327376255430107,20.22567259683256,8.027424585868628,True,3.816999865334848,True,True,1,7.134463647243834,256.889957575861,1
case9,branch2_out,0.0388455180634241,20.63784831394322,5.975899814099562,True,2.588477886847542,False,True,1,6.479389678570987,251.8388101322181,1
case9,branch2_out,0.0458014331423575,34.407389167693886,40.15895364444514,True,6.549324564114556,True,True,1,24.4112455900034,261.0623182866902,1
case9,branch2_out,0.0495043305669142,25.308247504612808,45.22245233271754,True,4.227798564416816,True,True,1,20.916419165005028,260.26433396263394,1
case9,branch2_out,0.0370246624008509,17.164275643522164,13.201021167810612,True,2.846612693160016,False,True,1,6.961766710736269,251.4021762098927,1
case9,branch2_out,0.0510374233467583,43.695646986795545,50.460724580559976,True,4.16090426533085,True,True,1,31.668221720631934,269.957605575699,1
case9,branch2_out,0.0337290919010617,15.034316737677807,7.318670441938172,True,1.6864098816171436,False,True,1,3.900041477743784,257.9961617558069,1
case9,branch2_out,0.0423967141117057,39.15763968353701,52.06976643636893,True,7.903227847182807,True,True,1,30.630395342115747,271.3541852637632,1
case9,branch2_out,0.0418398935588202,20.903729972297004,7.535598802463213,True,2.954648127850375,False,True,1,7.153474252457541,265.1224967096839,1
case9,branch2_out,0.0267806790800377,20.671547876685363,8.093172893003507,True,2.864889886120968,False,True,1,7.186703783467927,259.2817949154009,1
case9,branch2_out,0.0210791573220702,13.692373510344035,3.9816661112779577,False,1.875598126135578,False,True,0,2.265806213782521,247.04598893420484,1
case9,branch2_out,0.0371416801431759,15.631585002492924,8.785574547419984,True,2.2456580435116056,False,True,1,4.750596474174778,237.9729750432773,0
case9,branch2_out,0.0270153214760885,15.023622533103904,1.6029515986274503,False,1.570220705927323,False,True,0,2.1567408873256526,229.19930007205343,0
case9,branch2_out,0.0476024921523305,21.6124604775266,24.46094373507811,True,8.601844412448914,True,True,1,13.714882241776516,227.89183054237472,0
case9,branch2_out,0.0448717698353554,20.431597839602347,28.113754707238627,True,4.3610237405425405,True,True,1,13.37213008008127,225.5342453277396,0
case9,branch2_out,0.0410627849711466,20.06484399862248,6.509817138090582,True,2.2683552301324523,False,True,1,6.289038186764905,223.0456647935881,0
case9,branch2_out,0.0350671446256573,18.362660550057228,4.934836569842791,False,1.924601295509336,False,True,0,4.896701505083319,219.10375886428653,0
case9,branch2_out,0.025892993376609,17.63961835913271,5.530443040853066,True,3.785470673552468,True,True,1,5.0860362265327685,214.8330013369906,0
case9,branch2_out,0.0515117681003401,43.42976788530506,28.442060840452537,True,4.1858947161703774,True,True,1,24.934681138022366,236.7794690885966,0
case9,branch2_out,0.0448146924731004,37.45137653225947,32.10089083963672,True,7.190709068951564,True,True,1,23.64409733181106,250.5528987119964,1
case9,branch2_out,0.0373454064999174,17.690337309282775,7.594719693011348,True,3.809987227345686,True,True,1,5.735582008013929,243.1879461500796,1
case9,branch2_out,0.0301643782636288,15.125683136487948,3.633734096397071,False,0.8361479269653294,False,True,0,2.6701913825561605,233.99483467155952,0
case9,branch2_out,0.0428725821417586,28.89225194747908,18.575857014533003,True,7.218897730843689,True,True,1,15.312662624268178,239.48760315188264,0
case9,branch2_out,0.0329727967647963,12.88486438370962,2.3458536145146,False,1.725770367705634,False,False,0,1.3413423497503163,228.423707220404,0
case9,branch2_out,0.056673638051879,45.901516716149736,22.42509306683084,True,4.074141992844941,True,True,1,24.343114676693105,251.4828532145133,1
case9,branch2_out,0.0382266862780346,22.36918514462508,9.848047687260737,True,1.8525813709631207,False,True,1,8.359523152683385,248.70375303768708,1
case9,branch2_out,0.0367044635245349,13.815926985539994,3.659178908071974,False,2.322739522421713,False,True,0,2.320265069675932,237.6493047194584,0
case9,branch2_out,0.0384455798194718,16.45761909526147,9.104962839362912,True,1.8595357449858705,False,True,1,5.182205548436784,230.341993342774,0
case9,branch2_out,0.0336333400966501,16.29755138559649,11.637624754501031,True,1.730290779076433,False,True,1,5.8361212749638405,223.6053453940931,0
case9,branch2_out,0.030191492586618,42.81236796427096,12.421006545379948,True,7.315268120015782,True,True,1,20.44553956975262,244.05717881895475,1
case9,branch2_out,0.0266981813229009,13.053780098052156,5.185969899619087,False,1.1359633681775188,False,False,0,2.1598736925473068,232.70524103511144,0
case9,branch2_out,0.0460939366946809,45.26005261929881,39.20888247497009,True,2.400307228425354,False,True,1,28.722752497825503,254.6947695508991,1
case9,branch2_out,0.0352168630131145,12.430693233238028,4.326941220932621,True,1.1271266664494342,False,False,0,1.588854316188687,241.65598582904724,1
case9,branch2_out,0.031778765176169,41.770507052386975,19.294025458940364,True,8.16588875528737,True,True,1,22.15663891493307,259.2608942985295,1
case9,branch2_out,0.0366803827621632,14.403956677604372,7.737752372784643,True,3.1844097541260665,False,True,1,4.010186001462792,247.73876154628093,1
case9,branch2_out,0.0464999896523535,20.04866348083544,21.71975231193172,True,7.075780748166962,True,True,1,11.805413583630628,243.0135488724883,1
case9,branch2_out,0.04223515094828,27.2538024865112,29.87267806323285,True,7.443160516446723,True,True,1,17.927336765514802,245.96599647175063,1
case9,branch2_out,0.057288882644216,45.24911442959312,36.28638647304966,True,4.9352740108476905,True,True,1,28.347527958880995,266.6185112541687,1
case9,branch2_out,0.0219915620811418,13.65878409037018,1.4869736892996184,False,1.2781983405733377,False,True,0,1.3811238200896438,253.61544421912205,1
case9,branch2_out,0.047633574570828,22.01080424948154,43.84973459795018,True,8.247024208324648,True,True,1,19.65972734579076,250.2647040466913,1
case9,branch2_out,0.0325620046038571,15.405156354528012,7.769046132390023,True,1.0951126357538956,False,True,1,4.102314544131792,240.64338999655024,0
case9,branch2_out,0.0243397771494667,18.189089051421387,4.267793329139467,False,1.6318403761973654,False,True,0,4.551250599692007,234.7681400483166,0
case9,branch2_out,0.0273664854463997,31.975520048150848,47.37194343704565,True,8.505755509763688,True,True,1,25.75049415714186,243.2668460916358,1
case9,branch2_out,0.0496490950632337,41.116988033910914,21.06960688337771,True,3.751149101934141,True,True,1,21.4796059023556,260.0571495163832,1
case9,branch2_out,0.0385578936192879,49.316039676336864,48.57261997297355,True,7.461634627917899,True,True,1,34.57213275564408,283.3674742410817,1
case9,branch2_out,0.0445017633055977,21.93515686421977,48.0746259651934,True,5.493442275566637,True,True,1,20.33865467678124,276.9658836811933,1
case9,branch3_out,0.0425694593695521,49.5201812970456,19.66673273947029,True,4.363648163835445,True,True,1,25.38284010313097,298.78947661011955,1
case9,branch3_out,0.0624439682294875,30.951623265753263,46.61332477545049,True,7.686185099132291,True,True,1,24.847046085338235,299.8621522148609,1
case9,branch3_out,0.0542751260485102,27.494275944258582,35.540761350771845,True,4.448623715127896,True,True,1,19.149091120386423,297.37021293763337,1
case9,branch3_out,0.0429030259022255,22.69581152864633,10.947028206752956,True,3.254629653536586,False,True,1,9.132940157056373,290.3290031725164,1
case9,branch3_out,0.0187994302636561,44.93174707328085,42.165145438864776,True,5.29062650110874,True,True,1,30.023542468521608,306.2278499285456,1
case9,branch3_out,0.0253721114419931,12.647682104865671,3.266785997811134,False,1.8778772687323069,False,False,0,1.529452305522638,288.2527470405567,1
case9,branch3_out,0.0403702332142683,29.71419748807992,24.90345256084752,True,5.894654366433325,True,True,1,17.35706538558088,289.14166982458096,1
case9,branch3_out,0.0305075865667549,21.27653000678656,8.774817137220946,True,2.0121133606561346,False,True,1,7.523132816690792,281.50403284890945,1
case9,branch3_out,0.0365321338206434,18.311968713041978,6.30805017527094,True,1.995193895710794,False,True,1,5.29743818824443,271.6655982770605,1
case9,branch3_out,0.0389505237844315,38.72726132212379,35.75655012967805,True,6.406952520317584,True,True,1,25.221986204028827,283.22629977147824,1
case9,branch3_out,0.0241563715996192,21.42638909884987,11.900348179709743,True,2.4234647127819824,False,True,1,8.617991945894255,276.3300588931803,1
case9,branch3_out,0.030811410213711,22.56548331413317,7.253255093419175,True,1.6934928282813468,False,True,1,7.647416750748608,271.26253631799545,1
case9,branch3_out,0.0447089275635428,21.659965599062204,29.641790048381143,True,6.838048733648863,True,True,1,14.940129560775215,265.7962482852581,1
case9,branch3_out,0.0422181966428784,19.66011022947308,4.0760118592634855,False,2.6280326991229948,False,True,0,5.428465212340184,258.8767336862054,1
case9,branch3_out,0.0301136444516097,18.324043330869905,9.7838658649561,True,3.851518836283154,True,True,1,6.717485192178412,251.3131036484548,1
case9,branch3_out,0.0377244191883187,42.80472014609091,26.41668177103808,True,6.708511691986544,True,True,1,24.519066942754183,268.9865134297002,1
case9,branch3_out,0.0373374215074024,17.47999363492044,6.609774641875624,True,2.9606923857821523,False,True,1,5.165067687179338,259.56785572165063,1
case9,branch3_out,0.0268672962288871,14.921589277592547,13.622303604316311,True,3.276171766022223,False,True,1,6.052720073295613,248.53265942707813,1
case9,branch3_out,0.0572861907836169,22.5419391716126,10.955043703126629,True,3.155957862811729,False,True,1,9.038674269306632,246.2213326559829,1
case9,branch3_out,0.0437417206299227,26.75378177232532,48.488023949948094,True,6.24752512786343,True,True,1,23.022803096719777,248.35298116271,1
case9,branch3_out,0.0370296531635247,37.34334784037828,16.63285734099693,True,4.556808917464844,True,True,1,18.42289290598119,260.8610308868172,1
case9,branch3_out,0.0213247219060961,19.29229598884096,9.917018918824636,True,2.01143997134674,False,True,1,6.873541664337218,254.06722378697648,1
case9,branch3_out,0.0300969405935101,14.284013467534791,1.360859413485369,False,0.9642414314167942,False,True,0,1.5931128440963662,242.9445148758136,1
